inzetten,3043,to stake,,inzetten 3043,,,,,
opstand,3043,revolt,,opstand 3043,,,,,
schild,3043,shield,,schild 3043,,,,,
sukkels,3043,losers,,sukkels 3043,,,,,
zinloos,3041,meaningless,,zinloos 3041,,,,,
versta,3040,mean,,versta 3040,,,,,
mannelijke,3039,male,,mannelijke 3039,,,,,
verkiezingen,3038,elections,,verkiezingen 3038,,,,,
fysiek,3038,physically,,fysiek 3038,,,,,
paradijs,3037,paradise,,paradijs 3037,,,,,
actrice,3037,actress,,actrice 3037,,,,,
jager,3037,Hunter,,jager 3037,,,,,
leiders,3036,leaders,,leiders 3036,,,,,
katherine,3035,katherine,,katherine 3035,,,,,
staf,3035,staff,,staf 3035,,,,,
aanklagen,3034,to sue,,aanklagen 3034,,,,,
toezicht,3034,supervision,,toezicht 3034,,,,,
geluisterd,3033,listened,,geluisterd 3033,,,,,
lichte,3033,light,,lichte 3033,,,,,
activiteiten,3032,activities,,activiteiten 3032,,,,,
nutteloos,3031,useless,,nutteloos 3031,,,,,
apen,3030,apes,,apen 3030,,,,,
moskou,3030,Moscow,,moskou 3030,,,,,
sokken,3029,socks,,sokken 3029,,,,,
opgezet,3028,set up,,opgezet 3028,,,,,
bailey,3028,bailey,,bailey 3028,,,,,
onzichtbaar,3027,invisible,,onzichtbaar 3027,,,,,
echo,3026,echo,,echo 3026,,,,,
wonderen,3026,miracles,,wonderen 3026,,,,,
luid,3022,loud,,luid 3022,,,,,
straling,3022,radiation,,straling 3022,,,,,
jenna,3018,Jenna,,jenna 3018,,,,,
beseffen,3018,to realize,,beseffen 3018,,,,,
nichtje,3017,niece,,nichtje 3017,,,,,
boeien,3017,fascinate,,boeien 3017,,,,,
behoort,3017,belong,,behoort 3017,,,,,
charmant,3017,charming,,charmant 3017,,,,,
planeten,3015,planets,,planeten 3015,,,,,
daag,3014,bye,,daag 3014,,,,,
verslaafd,3013,addicted,,verslaafd 3013,,,,,
voorkeur,3011,preference,,voorkeur 3011,,,,,
genaaid,3010,sewn,,genaaid 3010,,,,,
vredesnaam,3009,peacekeeper,,vredesnaam 3009,,,,,
kwade,3008,evil,,kwade 3008,,,,,
brandon,3008,Brandon,,brandon 3008,,,,,
noodzakelijk,3008,necessary,,noodzakelijk 3008,,,,,
vic,3007,vic,,vic 3007,,,,,
gebeden,3005,prayer,,gebeden 3005,,,,,
tovenaar,3004,wizard,,tovenaar 3004,,,,,
prijzen,3003,Prices,,prijzen 3003,,,,,
gemene,3003,mean,,gemene 3003,,,,,
le,3003,le,,le 3003,,,,,
ontwikkelen,3002,develop,,ontwikkelen 3002,,,,,
boyd,3000,Boyd,,boyd 3000,,,,,
ademt,3000,breathe,,ademt 3000,,,,,
stapte,2999,stepped,,stapte 2999,,,,,
technische,2999,technical,,technische 2999,,,,,
dawson,2995,Dawson,,dawson 2995,,,,,
praktisch,2994,practical,,praktisch 2994,,,,,
circus,2992,circus,,circus 2992,,,,,
ongeval,2991,accident,,ongeval 2991,,,,,
teruggeven,2991,return,,teruggeven 2991,,,,,
protocol,2990,protocol,,protocol 2990,,,,,
schut,2989,shut,,schut 2989,,,,,
biologische,2988,biological,,biologische 2988,,,,,
duidelijkheid,2988,clarity,,duidelijkheid 2988,,,,,
rondje,2985,round,,rondje 2985,,,,,
checken,2984,check,,checken 2984,,,,,
ai,2983,ai,,ai 2983,,,,,
doordat,2981,because,,doordat 2981,,,,,
blair,2979,blair,,blair 2979,,,,,
bruine,2979,brown,,bruine 2979,,,,,
klaarmaken,2979,prepare,,klaarmaken 2979,,,,,
leed,2973,sorrow,,leed 2973,,,,,
marge,2970,margin,,marge 2970,,,,,
schijn,2970,sham,,schijn 2970,,,,,
brooklyn,2970,Brooklyn,,brooklyn 2970,,,,,
infectie,2969,infection,,infectie 2969,,,,,
zack,2969,zack,,zack 2969,,,,,
dagelijks,2969,daily,,dagelijks 2969,,,,,
voert,2968,run,,voert 2968,,,,,
mislukt,2968,failed,,mislukt 2968,,,,,
duits,2968,German,,duits 2968,,,,,
stapt,2968,step,,stapt 2968,,,,,
daarnet,2964,just,,daarnet 2964,,,,,
bedekt,2964,covered,,bedekt 2964,,,,,
becky,2963,becky,,becky 2963,,,,,
opwindend,2963,exciting,,opwindend 2963,,,,,
zogenaamde,2963,so-called,,zogenaamde 2963,,,,,
baker,2963,baker,,baker 2963,,,,,
ogenblikje,2962,just a moment,,ogenblikje 2962,,,,,
amber,2962,amber,,amber 2962,,,,,
autoriteiten,2962,authorities,,autoriteiten 2962,,,,,
medicatie,2961,medication,,medicatie 2961,,,,,
ontploft,2961,exploded,,ontploft 2961,,,,,
contacten,2960,contacts,,contacten 2960,,,,,
operaties,2959,operations,,operaties 2959,,,,,
manhattan,2958,Manhattan,,manhattan 2958,,,,,
raketten,2958,rocket,,raketten 2958,,,,,
prioriteit,2957,priority,,prioriteit 2957,,,,,
special,2956,specialty,,special 2956,,,,,
intelligent,2954,intelligent,,intelligent 2954,,,,,
lawrence,2953,Lawrence,,lawrence 2953,,,,,
therapeut,2953,therapist,,therapeut 2953,,,,,
huilt,2952,cry,,huilt 2952,,,,,
koper,2952,buyer,,koper 2952,,,,,
vervloekt,2950,accursed,,vervloekt 2950,,,,,
tegenstander,2950,opponent,,tegenstander 2950,,,,,
au,2950,au,,au 2950,,,,,
satelliet,2950,satellite,,satelliet 2950,,,,,
afnemen,2949,decrease,,afnemen 2949,,,,,
uitleg,2949,explanation,,uitleg 2949,,,,,
kofferbak,2949,trunk,,kofferbak 2949,,,,,
fascinerend,2948,fascinating,,fascinerend 2948,,,,,
grand,2947,Grand,,grand 2947,,,,,
service,2945,service,,service 2945,,,,,
schuilplaats,2945,hideout,,schuilplaats 2945,,,,,
schilderen,2943,Paint,,schilderen 2943,,,,,
mekaar,2942,eachother,,mekaar 2942,,,,,
boekje,2941,booklet,,boekje 2941,,,,,
hope,2939,hope,,hope 2939,,,,,
kruipen,2937,to crawl,,kruipen 2937,,,,,
tempo,2937,pace,,tempo 2937,,,,,
depressief,2935,depressed,,depressief 2935,,,,,
huisje,2935,cottage,,huisje 2935,,,,,
cameron,2935,cameron,,cameron 2935,,,,,
shock,2932,shock,,shock 2932,,,,,
joodse,2930,Jewish,,joodse 2930,,,,,
afgeleid,2929,distracted,,afgeleid 2929,,,,,
product,2929,product,,product 2929,,,,,
passagiers,2928,passengers,,passagiers 2928,,,,,
aanpassen,2926,To adjust,,aanpassen 2926,,,,,
paranoïde,2925,paranoid,,paranoïde 2925,,,,,
uitmaakt,2925,outfit,,uitmaakt 2925,,,,,
ongetwijfeld,2924,doubtless,,ongetwijfeld 2924,,,,,
aankwam,2922,arrived,,aankwam 2922,,,,,
overlevenden,2922,survivors,,overlevenden 2922,,,,,
bestemming,2922,destination,,bestemming 2922,,,,,
gewelddadig,2920,violent,,gewelddadig 2920,,,,,
winkelcentrum,2919,mall,,winkelcentrum 2919,,,,,
doyle,2919,doyle,,doyle 2919,,,,,
sparen,2919,save,,sparen 2919,,,,,
spreuk,2919,spell,,spreuk 2919,,,,,
papierwerk,2918,paperwork,,papierwerk 2918,,,,,
burke,2918,burke,,burke 2918,,,,,
tandarts,2915,dentist,,tandarts 2915,,,,,
analyse,2915,analysis,,analyse 2915,,,,,
menigte,2913,crowd,,menigte 2913,,,,,
baard,2911,beard,,baard 2911,,,,,
oppas,2911,babysit,,oppas 2911,,,,,
goeiemorgen,2910,good morning,,goeiemorgen 2910,,,,,
ceremonie,2909,ceremony,,ceremonie 2909,,,,,
omgekomen,2909,died,,omgekomen 2909,,,,,
bakken,2908,baking,,bakken 2908,,,,,
kennedy,2908,kennedy,,kennedy 2908,,,,,
officieren,2907,officers,,officieren 2907,,,,,
verknald,2907,banned,,verknald 2907,,,,,
vrijwel,2907,virtually,,vrijwel 2907,,,,,
hanna,2905,hanna,,hanna 2905,,,,,
vergif,2901,poison,,vergif 2901,,,,,
mariniers,2900,marines,,mariniers 2900,,,,,
scan,2899,scan,,scan 2899,,,,,
tenen,2898,toes,,tenen 2898,,,,,
tegelijkertijd,2898,at the same time,,tegelijkertijd 2898,,,,,
gene,2897,gene,,gene 2897,,,,,
beschrijven,2897,to describe,,beschrijven 2897,,,,,
daphne,2897,daphne,,daphne 2897,,,,,
beach,2897,Beach,,beach 2897,,,,,
shawn,2895,shawn,,shawn 2895,,,,,
east,2895,east,,east 2895,,,,,
eenzame,2893,lonely,,eenzame 2893,,,,,
chips,2892,potato chips,,chips 2892,,,,,
grootte,2889,size,,grootte 2889,,,,,
freddy,2889,Freddy,,freddy 2889,,,,,
verrot,2888,rotten,,verrot 2888,,,,,
gezonde,2888,healthy,,gezonde 2888,,,,,
luxe,2884,luxury,,luxe 2884,,,,,
pijp,2884,pipe,,pijp 2884,,,,,
caleb,2883,caleb,,caleb 2883,,,,,
duncan,2882,duncan,,duncan 2882,,,,,
afgenomen,2882,decreased,,afgenomen 2882,,,,,
nikki,2881,nikki,,nikki 2881,,,,,
huilde,2880,cried,,huilde 2880,,,,,
vampiers,2878,vampires,,vampiers 2878,,,,,
speelden,2877,played,,speelden 2877,,,,,
am,2875,AM,,am 2875,,,,,
bekijkt,2873,look at,,bekijkt 2873,,,,,
veertig,2872,forty,,veertig 2872,,,,,
terugkeer,2872,return,,terugkeer 2872,,,,,
oprecht,2871,sincere,,oprecht 2871,,,,,
maten,2871,sizes,,maten 2871,,,,,
gelegen,2871,convenient,,gelegen 2871,,,,,
verzekeren,2870,to ensure,,verzekeren 2870,,,,,
vergunning,2870,permit,,vergunning 2870,,,,,
geschorst,2870,suspended,,geschorst 2870,,,,,
werelden,2870,worlds,,werelden 2870,,,,,
geleend,2869,borrowed,,geleend 2869,,,,,
alvast,2869,already,,alvast 2869,,,,,
pil,2869,pill,,pil 2869,,,,,
beschermde,2868,protected,,beschermde 2868,,,,,
oppassen,2868,to watch out,,oppassen 2868,,,,,
egoïstisch,2866,selfish,,egoïstisch 2866,,,,,
serena,2866,serena,,serena 2866,,,,,
uitnodigen,2865,to invite,,uitnodigen 2865,,,,,
nucleaire,2863,nuclear,,nucleaire 2863,,,,,
verklaard,2862,declared,,verklaard 2862,,,,,
winston,2862,Winston,,winston 2862,,,,,
ofzo,2862,or so,,ofzo 2862,,,,,
minuutje,2861,minute,,minuutje 2861,,,,,
uitstappen,2861,to get off,,uitstappen 2861,,,,,
your,2860,YOUR,,your 2860,,,,,
dadelijk,2860,immediately,,dadelijk 2860,,,,,
noord,2857,north,,noord 2857,,,,,
vastgebonden,2857,tied,,vastgebonden 2857,,,,,
graham,2857,grain,,graham 2857,,,,,
woody,2856,Woody,,woody 2856,,,,,
italiaanse,2856,Italian,,italiaanse 2856,,,,,
eikels,2855,fucks,,eikels 2855,,,,,
hunter,2855,Hunter,,hunter 2855,,,,,
gijzelaars,2855,hostages,,gijzelaars 2855,,,,,
mazzel,2855,luster,,mazzel 2855,,,,,
blinde,2854,blind,,blinde 2854,,,,,
lost,2852,lost,,lost 2852,,,,,
lijkschouwer,2852,coroner,,lijkschouwer 2852,,,,,
naald,2849,needle,,naald 2849,,,,,
vreemden,2848,strangers,,vreemden 2848,,,,,
koeien,2847,cows,,koeien 2847,,,,,
pan,2846,pan,,pan 2846,,,,,
heilig,2845,holy,,heilig 2845,,,,,
sterkste,2845,strongest,,sterkste 2845,,,,,
leon,2845,leon,,leon 2845,,,,,
lukte,2844,suited,,lukte 2844,,,,,
wachtwoord,2844,password,,wachtwoord 2844,,,,,
wyatt,2844,wyatt,,wyatt 2844,,,,,
patty,2844,patty,,patty 2844,,,,,
instinct,2843,instinct,,instinct 2843,,,,,
harrison,2843,harrison,,harrison 2843,,,,,
beperkt,2842,limited,,beperkt 2842,,,,,
hamer,2842,hammer,,hamer 2842,,,,,
bewaken,2842,to guard,,bewaken 2842,,,,,
slaag,2839,bash,,slaag 2839,,,,,
adams,2839,Adams,,adams 2839,,,,,
leeuw,2838,lion,,leeuw 2838,,,,,
wisselen,2838,to switch,,wisselen 2838,,,,,
metaal,2837,metal,,metaal 2837,,,,,
creditcard,2837,credit card,,creditcard 2837,,,,,
jarenlang,2837,for years,,jarenlang 2837,,,,,
troy,2835,troy,,troy 2835,,,,,
staal,2834,steel,,staal 2834,,,,,
chemische,2833,chemical,,chemische 2833,,,,,
x,2833,X,,x 2833,,,,,
zeuren,2833,to moan,,zeuren 2833,,,,,
sector,2832,sector,,sector 2832,,,,,
vreemds,2832,strange,,vreemds 2832,,,,,
rondlopen,2832,walk around,,rondlopen 2832,,,,,
rosie,2831,rosie,,rosie 2831,,,,,
gênant,2830,embarrassing,,gênant 2830,,,,,
acties,2829,actions,,acties 2829,,,,,
tuig,2829,rig,,tuig 2829,,,,,
genoten,2829,enjoyed,,genoten 2829,,,,,
toast,2826,toast,,toast 2826,,,,,
getroffen,2826,affected,,getroffen 2826,,,,,
zach,2824,Zach,,zach 2824,,,,,
herinnerde,2824,recalled,,herinnerde 2824,,,,,
reeds,2824,already,,reeds 2824,,,,,
tegenstelling,2823,contrast,,tegenstelling 2823,,,,,
gekken,2823,mow,,gekken 2823,,,,,
transport,2823,transport,,transport 2823,,,,,
communiceren,2822,to communicate,,communiceren 2822,,,,,
koppig,2822,stubbornly,,koppig 2822,,,,,
benny,2821,benny,,benny 2821,,,,,
clyde,2821,clyde,,clyde 2821,,,,,
deken,2820,blanket,,deken 2820,,,,,
doelen,2820,goals,,doelen 2820,,,,,
hobby,2819,hobby,,hobby 2819,,,,,
lening,2819,loan,,lening 2819,,,,,
schei,2818,skewer,,schei 2818,,,,,
vroege,2817,early,,vroege 2817,,,,,
rebellen,2817,rebel,,rebellen 2817,,,,,
natie,2816,nation,,natie 2816,,,,,
figuur,2815,figure,,figuur 2815,,,,,
nakijken,2815,check,,nakijken 2815,,,,,
buck,2815,buck,,buck 2815,,,,,
redding,2815,rescue,,redding 2815,,,,,
kirk,2815,kirk,,kirk 2815,,,,,
alhoewel,2814,although,,alhoewel 2814,,,,,
verbazingwekkend,2813,astonishing,,verbazingwekkend 2813,,,,,
kira,2813,kira,,kira 2813,,,,,
beschouw,2813,console,,beschouw 2813,,,,,
bell,2812,bell,,bell 2812,,,,,
atmosfeer,2811,atmosphere,,atmosfeer 2811,,,,,
lachte,2810,laughter,,lachte 2810,,,,,
id,2810,idle,,id 2810,,,,,
twijfelen,2809,doubt,,twijfelen 2809,,,,,
examen,2809,exam,,examen 2809,,,,,
aantrekken,2807,to put on,,aantrekken 2807,,,,,
jagers,2806,hunter,,jagers 2806,,,,,
kalkoen,2805,Turkey,,kalkoen 2805,,,,,
huwelijksreis,2804,honeymoon,,huwelijksreis 2804,,,,,
elektriciteit,2804,electricity,,elektriciteit 2804,,,,,
marco,2802,marco,,marco 2802,,,,,
steeg,2801,alley,,steeg 2801,,,,,
wodka,2801,vodka,,wodka 2801,,,,,
warmte,2801,heat,,warmte 2801,,,,,
verdere,2800,further,,verdere 2800,,,,,
kwaliteit,2799,quality,,kwaliteit 2799,,,,,
uitstekende,2799,excellent,,uitstekende 2799,,,,,
be,2798,be,,be 2798,,,,,
rotsen,2797,rocks,,rotsen 2797,,,,,
watson,2797,Watson,,watson 2797,,,,,
tragedie,2796,tragedy,,tragedie 2796,,,,,
haley,2795,haley,,haley 2795,,,,,
doorgebracht,2794,spent,,doorgebracht 2794,,,,,
pat,2791,patter,,pat 2791,,,,,
politieman,2787,politician,,politieman 2787,,,,,
simply,2787,simply,,simply 2787,,,,,
koppel,2786,couple,,koppel 2786,,,,,
tumor,2785,tumor,,tumor 2785,,,,,
appel,2783,Apple,,appel 2783,,,,,
Oca,2783,OCA,,Oca 2783,,,,,
christine,2783,Christine,,christine 2783,,,,,
treden,2780,strike,,treden 2780,,,,,
wolken,2778,clouds,,wolken 2778,,,,,
donald,2777,donald,,donald 2777,,,,,
gevlucht,2777,escaped,,gevlucht 2777,,,,,
stam,2777,tribe,,stam 2777,,,,,
straal,2777,Ray,,straal 2777,,,,,
liedjes,2776,songs,,liedjes 2776,,,,,
dwong,2775,forced,,dwong 2775,,,,,
poten,2773,legs,,poten 2773,,,,,
afvragen,2773,questioning,,afvragen 2773,,,,,
uitgevonden,2773,invented,,uitgevonden 2773,,,,,
gitaar,2771,guitar,,gitaar 2771,,,,,
verzin,2771,come up with,,verzin 2771,,,,,
terugbellen,2771,call back,,terugbellen 2771,,,,,
kletsen,2770,to chatter,,kletsen 2770,,,,,
Aralık,2769,Aralık,,Aralık 2769,,,,,
uitzondering,2768,exception,,uitzondering 2768,,,,,
plaatselijke,2767,local,,plaatselijke 2767,,,,,
trui,2764,sweater,,trui 2764,,,,,
organiseren,2764,to organize,,organiseren 2764,,,,,
compliment,2764,compliment,,compliment 2764,,,,,
minnaar,2763,lover,,minnaar 2763,,,,,
enterprise,2755,Enterprise,,enterprise 2755,,,,,
kudde,2753,herd,,kudde 2753,,,,,
hierna,2753,after this,,hierna 2753,,,,,
neuk,2752,fuck,,neuk 2752,,,,,
nora,2752,nora,,nora 2752,,,,,
adviseur,2752,counselor,,adviseur 2752,,,,,
em,2751,EM,,em 2751,,,,,
opgehaald,2750,fetched,,opgehaald 2750,,,,,
zesde,2750,sixth,,zesde 2750,,,,,
aankan,2747,cancel,,aankan 2747,,,,,
muis,2747,mouse,,muis 2747,,,,,
lieveling,2743,Darling,,lieveling 2743,,,,,
respecteer,2743,respect,,respecteer 2743,,,,,
spieren,2743,muscles,,spieren 2743,,,,,
haak,2742,hook,,haak 2742,,,,,
aangetrokken,2742,recreated,,aangetrokken 2742,,,,,
violet,2741,violet,,violet 2741,,,,,
world,2739,world,,world 2739,,,,,
wijsheid,2738,wisdom,,wijsheid 2738,,,,,
herstel,2738,recovery,,herstel 2738,,,,,
nachtmerries,2738,nightmares,,nachtmerries 2738,,,,,
connectie,2737,connection,,connectie 2737,,,,,
cam,2737,cam,,cam 2737,,,,,
gehoopt,2735,hoped,,gehoopt 2735,,,,,
ticket,2734,ticket,,ticket 2734,,,,,
eenvoudige,2734,simple,,eenvoudige 2734,,,,,
blanken,2732,whites,,blanken 2732,,,,,
harten,2730,hearts,,harten 2730,,,,,
verzorgen,2730,to nurse,,verzorgen 2730,,,,,
gedicht,2729,poem,,gedicht 2729,,,,,
inzien,2727,overview,,inzien 2727,,,,,
freddie,2727,Freddie,,freddie 2727,,,,,
kap,2726,hood,,kap 2726,,,,,
knal,2726,pop,,knal 2726,,,,,
intussen,2726,Meanwhile,,intussen 2726,,,,,
kleinzoon,2725,grandson,,kleinzoon 2725,,,,,
verzetten,2724,to postpone,,verzetten 2724,,,,,
jaagt,2723,hunt,,jaagt 2723,,,,,
grey,2723,gray,,grey 2723,,,,,
eis,2723,requirement,,eis 2723,,,,,
buitenland,2721,abroad,,buitenland 2721,,,,,
ongeacht,2720,regardless of,,ongeacht 2720,,,,,
g,2720,g,,g 2720,,,,,
krijt,2720,chalk,,krijt 2720,,,,,
oven,2720,oven,,oven 2720,,,,,
gps,2720,gps,,gps 2720,,,,,
januari,2719,January,,januari 2719,,,,,
benjamin,2719,Benjamin,,benjamin 2719,,,,,
roos,2719,rose,,roos 2719,,,,,
leuks,2716,leisurely,,leuks 2716,,,,,
denise,2716,denise,,denise 2716,,,,,
zachte,2715,soft,,zachte 2715,,,,,
douglas,2715,Douglas,,douglas 2715,,,,,
air,2715,air,,air 2715,,,,,
grondig,2714,thorough,,grondig 2714,,,,,
bestuurder,2713,Director,,bestuurder 2713,,,,,
vallei,2713,valley,,vallei 2713,,,,,
aanvaarden,2713,to accept,,aanvaarden 2713,,,,,
heden,2711,present day,,heden 2711,,,,,
hieraan,2711,accordingly,,hieraan 2711,,,,,
achtervolgen,2710,Chase,,achtervolgen 2710,,,,,
database,2710,database,,database 2710,,,,,
weddenschap,2709,bet,,weddenschap 2709,,,,,
dc,2707,DC,,dc 2707,,,,,
australië,2707,Australia,,australië 2707,,,,,
achterlijk,2707,retarded,,achterlijk 2707,,,,,
vereerd,2707,honorable,,vereerd 2707,,,,,
receptie,2705,front desk,,receptie 2705,,,,,
stoort,2704,beats,,stoort 2704,,,,,
jessie,2702,jessie,,jessie 2702,,,,,
holmes,2699,Holmes,,holmes 2699,,,,,
menu,2698,menu,,menu 2698,,,,,
opende,2697,opened,,opende 2697,,,,,
klere,2696,clerk,,klere 2696,,,,,
klooster,2696,monastery,,klooster 2696,,,,,
oogje,2695,eye,,oogje 2695,,,,,
voorstelling,2695,representation,,voorstelling 2695,,,,,
gestaan,2695,steady,,gestaan 2695,,,,,
barnes,2694,barnes,,barnes 2694,,,,,
gebeurtenis,2694,event,,gebeurtenis 2694,,,,,
hoofden,2693,heads,,hoofden 2693,,,,,
balans,2693,balance,,balans 2693,,,,,
uitspraak,2692,statement,,uitspraak 2692,,,,,
l,2691,l,,l 2691,,,,,
logeren,2689,stay,,logeren 2689,,,,,
schrik,2688,shock,,schrik 2688,,,,,
medewerkers,2688,staff,,medewerkers 2688,,,,,
times,2688,Times,,times 2688,,,,,
tatoeage,2687,tattoo,,tatoeage 2687,,,,,
visioen,2686,vision,,visioen 2686,,,,,
dealer,2686,dealer,,dealer 2686,,,,,
nieuwste,2684,newest,,nieuwste 2684,,,,,
dekmantel,2683,cladding,,dekmantel 2683,,,,,
scheppen,2683,scoop,,scheppen 2683,,,,,
guy,2682,guy,,guy 2682,,,,,
overtuigend,2681,convincingly,,overtuigend 2681,,,,,
specifiek,2681,specifically,,specifiek 2681,,,,,
stark,2681,stark,,stark 2681,,,,,
knopen,2680,buttons,,knopen 2680,,,,,
day,2679,day,,day 2679,,,,,
ranch,2678,ranch,,ranch 2678,,,,,
boter,2677,butter,,boter 2677,,,,,
golven,2677,waves,,golven 2677,,,,,
belasting,2676,tax,,belasting 2676,,,,,
ridder,2676,knight,,ridder 2676,,,,,
tanks,2674,tanks,,tanks 2674,,,,,
bezoekers,2674,visitors,,bezoekers 2674,,,,,
waaronder,2674,among which,,waaronder 2674,,,,,
gewoond,2673,lived,,gewoond 2673,,,,,
speciaals,2673,special,,speciaals 2673,,,,,
mick,2671,mirthle,,mick 2671,,,,,
Mayıs,2670,Mayıs,,Mayıs 2670,,,,,
diploma,2669,diploma,,diploma 2669,,,,,
liter,2668,liter,,liter 2668,,,,,
ontwikkeling,2667,development,,ontwikkeling 2667,,,,,
wandeling,2666,walk,,wandeling 2666,,,,,
handboeien,2666,handcuffs,,handboeien 2666,,,,,
zielige,2665,pathetic,,zielige 2665,,,,,
inwoners,2664,inhabitants,,inwoners 2664,,,,,
out,2664,out,,out 2664,,,,,
stoere,2663,tough,,stoere 2663,,,,,
lance,2663,Lance,,lance 2663,,,,,
garcia,2662,garcia,,garcia 2662,,,,,
rechterhand,2661,right hand,,rechterhand 2661,,,,,
geluiden,2661,sounds,,geluiden 2661,,,,,
achterdeur,2661,back door,,achterdeur 2661,,,,,
mode,2660,fashion,,mode 2660,,,,,
afspraken,2660,dates,,afspraken 2660,,,,,
groepen,2660,groups,,groepen 2660,,,,,
teleur,2660,disappointment,,teleur 2660,,,,,
behandel,2659,handle,,behandel 2659,,,,,
banken,2659,banks,,banken 2659,,,,,
hecht,2658,close,,hecht 2658,,,,,
springt,2657,jump,,springt 2657,,,,,
rosco,2657,rosco,,rosco 2657,,,,,
blonde,2657,blonde,,blonde 2657,,,,,
ex-vrouw,2656,ex-wife,,ex-vrouw 2656,,,,,
unieke,2654,unique,,unieke 2654,,,,,
litteken,2653,scar,,litteken 2653,,,,,
tapijt,2653,carpet,,tapijt 2653,,,,,
kunstenaar,2652,artist,,kunstenaar 2652,,,,,
flessen,2650,bottles,,flessen 2650,,,,,
blond,2650,blonde,,blond 2650,,,,,
systemen,2649,systems,,systemen 2649,,,,,
schurk,2648,villain,,schurk 2648,,,,,
claudia,2648,claudia,,claudia 2648,,,,,
teleurstellen,2648,disappoint,,teleurstellen 2648,,,,,
sullivan,2644,sullivan,,sullivan 2644,,,,,
termijn,2643,term,,termijn 2643,,,,,
eindigde,2643,ended up,,eindigde 2643,,,,,
beschrijving,2643,description,,beschrijving 2643,,,,,
onderschat,2641,understood,,onderschat 2641,,,,,
kloten,2638,kitten,,kloten 2638,,,,,
slangen,2638,snakes,,slangen 2638,,,,,
nader,2637,closer,,nader 2637,,,,,
rent,2636,rent,,rent 2636,,,,,
gebieden,2635,areas,,gebieden 2635,,,,,
morris,2635,morrise,,morris 2635,,,,,
alpha,2634,alpha,,alpha 2634,,,,,
publieke,2634,public,,publieke 2634,,,,,
maatschappij,2633,society,,maatschappij 2633,,,,,
opletten,2633,NB,,opletten 2633,,,,,
positieve,2632,positive,,positieve 2632,,,,,
vette,2631,oily,,vette 2631,,,,,
romantische,2631,romantic,,romantische 2631,,,,,
organen,2631,organs,,organen 2631,,,,,
pierre,2629,pierre,,pierre 2629,,,,,
beledigen,2628,to offend,,beledigen 2628,,,,,
loser,2628,loser,,loser 2628,,,,,
cake,2627,Cake,,cake 2627,,,,,
bestuderen,2627,study,,bestuderen 2627,,,,,
stort,2626,pouring,,stort 2626,,,,,
stalen,2626,steel,,stalen 2626,,,,,
robbie,2626,Robbie,,robbie 2626,,,,,
harvard,2626,harvard,,harvard 2626,,,,,
cindy,2625,cindy,,cindy 2625,,,,,
varkens,2625,pigs,,varkens 2625,,,,,
verberg,2624,hide,,verberg 2624,,,,,
drew,2623,drew,,drew 2623,,,,,
spook,2622,ghost,,spook 2622,,,,,
hierop,2622,on this,,hierop 2622,,,,,
ezel,2621,donkey,,ezel 2621,,,,,
jongeren,2620,young people,,jongeren 2620,,,,,
geïdentificeerd,2618,identified,,geïdentificeerd 2618,,,,,
diagnose,2617,diagnosis,,diagnose 2617,,,,,
geroepen,2616,created,,geroepen 2616,,,,,
kijkje,2614,look,,kijkje 2614,,,,,
spijtig,2614,regrettable,,spijtig 2614,,,,,
duim,2613,thumb,,duim 2613,,,,,
vertelden,2613,told,,vertelden 2613,,,,,
tientallen,2612,tens,,tientallen 2612,,,,,
u.,2612,you.,,u. 2612,,,,,
economie,2610,economy,,economie 2610,,,,,
